4.242114236999147, 15.743996318903783
4.612735497645984, 26.639171140450344
4.947720098615239, 27.764592975500364
5.300523029423284, 36.73284813085252
5.653325960231331, 43.79157607427487
6.006128891039376, 50.093104851219096
6.358931821847422, 65.91288427317386
6.711734752655468, 75.15295451392876
7.048501186608602, 93.75059292569517
7.385267620561737, 124.74161741767352
7.6739245639501386, 148.3881381471524
7.927301214257735, 169.5284571701127
8.138982972742562, 195.01506838058117
8.27128407179558, 221.02487343797088
8.491785903550609, 254.1116924712619
8.56127738992189, 284.6152301215161
8.700260362664453, 315.3610217688604
8.93217277872009, 400.0114493547728
8.91194212114928, 355.88173584773153
9.088052013883214, 428.19918195372986
9.208082763069974, 465.3420950939054
9.289237156244829, 505.8824116170754
9.352411234764174, 535.1425161698569
9.437939217990367, 564.923512179735
9.543780097232782, 624.5093288959146
9.47001221170019, 598.2959473287633
9.665365900660015, 679.5647451322681
9.762232821056347, 723.1270578320198
9.822815142508235, 779.3859578701623
9.75866915508859, 750.9475867568157
9.912619524895739, 830.3973445005829
10.047326098476992, 884.1579539266943
10.319946545010483, 889.5617702641946
10.522006405382363, 860.1578201522009
10.64709108085067, 739.2494767740617
10.5391120020276, 822.789335930073
10.651367480011979, 798.8691692304675
10.742240962189811, 697.9093621195852
10.656712978963617, 782.2175008119319
10.827768945416002, 662.7067000720689
10.84915094122255, 635.7141890278305
10.974235616690857, 582.271521764912
10.945369922352018, 617.8923457155511
11.06831639823967, 532.3113048569626
11.185917375175686, 468.5582548315638
11.137807884610952, 505.4802253714398
11.316500278137104, 429.3676041847939
11.382364461648347, 389.56698097903404
11.443570424644589, 350.00022305364337
11.330245846869886, 376.367394374671
11.546009622735964, 307.371957986129
11.683048777677932, 264.5395563064235
11.634939287113198, 339.9194987646413
11.800649754613948, 239.21529685010842
11.779267758807398, 306.74791718342044
12.007342380743912, 207.79809343181637
12.0679247021958, 242.4250012773482
12.260362664454734, 175.77629140252952
12.228289670744912, 206.42068169534764
12.472846247782307, 142.08459026369064
12.48487362042349, 173.21835722109495
12.677311582682425, 111.6356578472496
12.984677772401556, 82.77041314936218
13.350844450588694, 59.60247294853389
13.70364738139674, 50.49065209506125
14.043621114720857, 43.030988915503485
14.396424045528903, 30.752277438636156
14.75243427570793, 28.32745370996895
15.12448100274187, 24.766899675872537
15.46766203543697, 20.21441222406588
15.792973828779454, 16.360839063911726
16.205340890762884, 13.077429643836012
16.55814382157093, 10.617732029064655
16.90453215363701, 9.903325752899036
17.263749683187022, 8.181404336441801
17.629381811478993, 7.139100485161634
17.960191832314592, 6.866680808542014
18.306121978756245, 6.489107889633942
18.6749614064192, 6.744393679302675
19.034178935969216, 5.748292004406949
19.35651252275293, 5.272128509764343
19.669224211423696, 4.378388690913653
