X,Y
0.604803186,0.039385148
0.704477948,0.00649526
0.805502826,0.134165238
0.902582993,0.302875607
1.000842465,0.160065859
1.101132825,0.253655909
1.198562027,0.151166244
1.299096403,0.05515627
1.397215643,0.021306536
1.495305848,0.010016805
