X,Y
4.994219653,0.386219402
5.97192403,0.556754306
6.98265896,0.648957389
7.986787779,0.685675431
8.990916598,0.692203083
10.01486375,0.617135086
10.9793559,0.510244787
12.00990917,0.400906618
13.01403799,0.334814143
14.01156069,0.272801451
15.01568951,0.218132366
16.03303055,0.182230281
17.02394715,0.14306437
